id,label,statement,subject,speaker,job_title,state_info,party,barely_true_counts,false_counts,half_true_counts,mostly_true_counts,pants_on_fire_counts,context,split,label_clean
3269.json,half-true,The federal government regulates the holes in Swiss cheese.,"food-safety,government-efficiency",lynn-westmoreland,,,republican,1,1,3,0,0,,train,half-true
10034.json,true,TSA WILL ACCEPT DRIVERS PRIV CARDS FOR ID AT THE AIRPORT,immigration,lars-larson,radio talk show host,Oregon,none,1,1,0,1,0, an email,valid,true
11764.json,pants-fire,Wisconsin dropped from second in the country to 41st among states where more than half the students took the ACT exam.,"children,education,state-budget,states",state-democratic-party-wisconsin,,Wisconsin,democrat,5,7,2,2,7,a news release,test,pants-fire
7240.json,pants-fire,Says 11 states have more people on welfare than employed.,welfare,chain-email,,,none,11,43,8,5,105,an email sent to PolitiFact Texas,train,pants-fire
4416.json,mostly-true,Issue 2 makes it illegal for us to negotiate for enough firefighters to do the job.,"elections,labor",we-are-ohio,,Ohio,none,2,0,0,1,0,a campaign commercial,train,mostly-true
86.json,true,"In New York, when she ran for reelection, she carried 58 of our 62 counties. George Bush had won 40 counties in New York just two years earlier.",elections,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a comment by husband Bill Clinton on Larry King Live.,train,true
1704.json,false,We had a press conference here that interestingly no one in the mainstream media covered.,candidates-biography,rick-perry,Governor,Texas,republican,30,30,42,23,18,an interview.,train,false
3852.json,pants-fire,Were going to be looking at $8 billion a day that were going to be pouring into foreign countries in order to import that make-up fuel that were going to need to take the place of what we could have gotten out of the gulf.,"energy,oil-spill,market-regulation",sarah-palin,,Alaska,republican,9,19,9,6,6,an interview on Fox,train,pants-fire
1129.json,false,"Ezekiel Emanuel, one of President Obama's key health care advisers, says medical care should be reserved for the nondisabled. So watch out if you're disabled.",health-care,michele-bachmann,Congresswoman,Minnesota,republican,8,22,6,4,16,a statement on the House floor,valid,false
8535.json,barely-true,Social Security took seven years before anybody got the first check.,"corrections-and-updates,health-care,social-security",jay-leno,,,none,1,0,0,0,0,"a broadcast of the ""Tonight Show""",train,barely-true
2637.json,false,Says Maryellen OShaughnessy accepted campaign cash from indicted politician Jimmy Dimora.,campaign-advertising,ohio-republican-party,,Ohio,republican,2,2,2,1,0,a campaign mailer,train,false
3481.json,true,"The House-passed budget proposal could cut funding for programs that help keep local neighborhoods safe, slash more than $1.7 million in anti-terror funds for Ohio.","crime,criminal-justice,federal-budget",sherrod-brown,U.S. Senator,Ohio,democrat,3,4,5,8,1,,valid,true
11273.json,false,Under the Iran deal: If Israel attacks Iran were supposed to be on Irans side.,"foreign-policy,israel",donald-trump,President-Elect,New York,republican,63,114,51,37,61,an interview,train,false
6618.json,half-true,"Says MittRomneys tax plans would give an additional $250,000 tax cut to millionaires and billionaires while raising taxes on the middle class.",taxes,ted-strickland,Former Ohio governor,Ohio,democrat,2,6,7,4,1,a campaign speech,train,half-true
9367.json,half-true,"Since 2000, Texas has reduced harmful pollutants in the air like nitrogen oxide by 62.5 percent, and ozone by 23 percent--a reduction that is 12 percent greater than the national average.",environment,rick-perry,Governor,Texas,republican,30,30,42,23,18,a letter to President Barack Obama,train,half-true
2815.json,true,We now consume at the federal level 25 percent of the gross domestic product. Historically we were at 20 percent. So weve taken 5 percent away from the private sector.,"economy,federal-budget",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,7,8,10,12,3,"an interview on CBS' ""Face the Nation""",train,true
11786.json,pants-fire,Donald Trump is appealing as much to Democrats as he is to Republicans.,"polls,pundits",mike-rogers,national security commentator for CNN,Michigan,republican,1,1,1,2,1,a roundtable discussion on CNN,train,pants-fire
11852.json,pants-fire,Bioweapon! Zika virus is being spread by GMO mosquitos (sic),"animals,public-health",viral-image,,,none,5,5,0,3,15,comments on YouTube,train,pants-fire
8675.json,mostly-true,About 40 percent of workers dont ... have a single paid sick day.,"labor,public-health",vicki-shabo,"Director of Work and Family Programs, Director of Work and Family Programs",,none,0,0,0,1,0,"an interview on MSNBC's ""The Cycle""",train,mostly-true
12044.json,true,"When the City and the Fairmount Park Conservancy invested $5 million in Hunting Park, crime went down 89 percent within a half mile radius of the park over the next three years.",public-safety,jim-kenney,Philadelphia Mayor,Pennsylvania,democrat,1,0,1,0,0,a budget address to City Council,train,true
3730.json,pants-fire,The people of Rhode Island dont want same-sex marriage.,"civil-rights,gays-and-lesbians,marriage,polls",christopher-plante,"executive director, National Organization for Marriage - Rhode Island",Rhode Island,newsmaker,0,0,0,1,1,a television interview,train,pants-fire
165.json,mostly-true,Mayor Giuliani's lawsuit killed the line-item veto.,federal-budget,mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,,train,mostly-true
7630.json,mostly-true,"Says Texas state funds were spent on a TV series on spouses cheating on their wives, kind of glorifying the act of cheating.","economy,marriage,pop-culture,state-budget,state-finances",jodie-laubenberg,Texas House member,Texas,republican,0,0,0,1,1,a Texas House floor debate.,train,mostly-true
7542.json,true,Nearly 65 percent -- almost two-thirds -- of all new permanent residents obtained that status by virtue of their family status.,immigration,jeb-bush,,Florida,republican,17,5,17,24,2,in his book 'Immigration Wars',train,true
4001.json,pants-fire,"The WIC program is an incredibly cost effective program, serving nearly 10 million Americans each year and costing less than $100 per person. In my district, more than 18 percent of residents suffer from food insecurity and depend on WIC to make ends meet.","children,federal-budget,health-care,hunger,poverty,taxes,women",david-cicilline,mayor of Providence,Rhode Island,democrat,7,4,5,4,1,a speech on the floor of the House of Representatives,train,pants-fire
2661.json,pants-fire,"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.","federal-budget,history",eric-cantor,House Majority Leader,Virginia,republican,9,6,4,4,4,an interview on Comedy Central's Daily Show with Jon Stewart,valid,pants-fire
5102.json,barely-true,"When Georgia tightened its voter identification laws, the state sent a van and photographer to the homes of people who needed photo IDs and made them for free.","civil-rights,elections",phil-gingrey,U.S. Congressman,Georgia,republican,2,5,2,1,1,an online news story,train,barely-true
2849.json,barely-true,"Says Gov. Rick Perrys administration has proposed ending immunizations for 113,000 kids.","children,health-care,state-budget",mike-villarreal,Small business owner,Texas,democrat,1,0,1,2,0,a press release,train,barely-true
11061.json,barely-true,"We know from ... the federal data, that they only stop or apprehend one out of four illegal people crossing our border.",immigration,jan-brewer,,Arizona,republican,3,1,1,0,1,comments on CNN,train,barely-true
12326.json,pants-fire,"Frankly, (Hillary Clinton) doesnt do very well with women.","polls,women",donald-trump,President-Elect,New York,republican,63,114,51,37,61,"an interview on CNN's ""New Day""",train,pants-fire
1901.json,barely-true,"Alex Sink was ""the first official who said that BP should pay $25 million for an ad campaign to promote Florida tourism.""",oil-spill,james-carville,political consultant,Louisiana,democrat,2,1,0,1,0,a fundraising letter,train,barely-true
1801.json,true,Rick Scott's even saying he wants more offshore drilling.,oil-spill,alex-sink,,Florida,democrat,1,2,2,4,0,email,train,true
702.json,mostly-true,"Palin ""fired Wasilla's Police Chief because he 'intimidated' her.""",crime,chain-email,,,none,11,43,8,5,105,in an e-mail message,train,mostly-true
10006.json,barely-true,Judithanne McLauchlan was part of a group that supports imposing a state income tax on Floridians.,"florida,taxes",republican-party-florida,,,republican,10,6,6,6,4,a campaign commercial,train,barely-true
1034.json,half-true,"Sotomayor thinks ""that ones sex, race and ethnicity ought to affect the decisions one renders from the bench.""","sotomayor-nomination,supreme-court",judicial-confirmation-network,,,none,0,0,1,0,0,a released statement,train,half-true
12134.json,barely-true,We have less Americans working now than in the 70s.,"economy,jobs",vicky-hartzler,U.S. Representative,Missouri,republican,1,0,1,0,0,an interview with ABC17 News,valid,barely-true
10811.json,false,On reauthorization of Export-Import Bank.,trade,rick-perry,Governor,Texas,republican,30,30,42,23,18,an oped column,train,false
11448.json,pants-fire,Says CNN deleted an online poll showing Bernie Sanders won the first Democratic presidential debate to help out Hillary Clinton.,polls,nowthis,,,journalist,0,1,0,0,1,a video shared on social media,train,pants-fire
476.json,half-true,We spend a staggering amount of money on health care over $2-trillion and almost twice as much as any other country per person.,health-care,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,a campaign stop at Miami children's hospital ,train,half-true
5432.json,false,The president gave the (auto) companies to the UAW.,unions,mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a primary debate in Arizona,train,false
12061.json,true,One would have to go back more than a century to find a scenario where a presidents nominee for the Supreme Court was confirmed by the opposition party in the Senate when the vacancy occurred during an election year.,supreme-court,jeff-flake,U.S. Senator,Arizona,republican,0,1,0,0,0,a statement,train,true
11999.json,mostly-true,Marco Rubio has the No. 1absentee record in the United States Senate.,voting-record,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a GOP debate hosted by Fox,train,mostly-true
4997.json,mostly-true,Says Newt Gingrich made an affirmative statement that he would not only support but he would campaign for Republicans who were in support of the barbaric procedure known as partial-birth abortion.,abortion,michele-bachmann,Congresswoman,Minnesota,republican,8,22,6,4,16,a Republican presidential primary debate,train,mostly-true
8994.json,barely-true,"We are seeing dramatic rate cuts to Medicare that will affect seniors ability to keep their doctor, hospital and prevention services.",medicare,rick-scott,Governor,Florida,republican,28,23,38,34,7,an online campaign ad,train,barely-true
